Country,Sex,Economic Activity,Currency,Year,Earning
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Currency: 2017 PPP $,2014,135.57
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Currency: U.S. dollars,2014,50.42
Indonesia,Sex: Total,Economic activity (Aggregate): Total,Currency: Local currency,2013,1575305.67
Indonesia,Sex: Total,Economic activity (Aggregate): Total,Currency: 2017 PPP $,2013,378.34
Indonesia,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2013,150.58
Indonesia,Sex: Total,Economic activity (Aggregate): Agriculture,Currency: Local currency,2013,831705.16
Indonesia,Sex: Total,Economic activity (Aggregate): Agriculture,Currency: 2017 PPP $,2013,199.75
Indonesia,Sex: Total,Economic activity (Aggregate): Agriculture,Currency: U.S. dollars,2013,79.5
Indonesia,Sex: Total,Economic activity (Aggregate): Manufacturing,Currency: Local currency,2013,1461966.71
Indonesia,Sex: Total,Economic activity (Aggregate): Manufacturing,Currency: 2017 PPP $,2013,351.12
Indonesia,Sex: Total,Economic activity (Aggregate): Manufacturing,Currency: U.S. dollars,2013,139.75
Indonesia,Sex: Total,Economic activity (Aggregate): Construction,Currency: Local currency,2013,1352052.61
Indonesia,Sex: Total,Economic activity (Aggregate): Construction,Currency: 2017 PPP $,2013,324.72
Indonesia,Sex: Total,Economic activity (Aggregate): Construction,Currency: U.S. dollars,2013,129.24
Indonesia,Sex: Total,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: Local currency,2013,2677798.86
Indonesia,Sex: Total,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: 2017 PPP $,2013,643.12
Indonesia,Sex: Total,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: U.S. dollars,2013,255.97
Indonesia,Sex: Total,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: Local currency,2013,1720109.13
Indonesia,Sex: Total,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: 2017 PPP $,2013,413.11
Indonesia,Sex: Total,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: U.S. dollars,2013,164.43
Indonesia,Sex: Total,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: Local currency,2013,1968538.39
Indonesia,Sex: Total,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: 2017 PPP $,2013,472.78
Indonesia,Sex: Total,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: U.S. dollars,2013,188.17
Indonesia,Sex: Male,Economic activity (Aggregate): Total,Currency: Local currency,2013,1688280.35
Indonesia,Sex: Male,Economic activity (Aggregate): Total,Currency: 2017 PPP $,2013,405.47
Indonesia,Sex: Male,Economic activity (Aggregate): Total,Currency: U.S. dollars,2013,161.38
Indonesia,Sex: Male,Economic activity (Aggregate): Agriculture,Currency: Local currency,2013,959796.48
Indonesia,Sex: Male,Economic activity (Aggregate): Agriculture,Currency: 2017 PPP $,2013,230.51
Indonesia,Sex: Male,Economic activity (Aggregate): Agriculture,Currency: U.S. dollars,2013,91.75
Indonesia,Sex: Male,Economic activity (Aggregate): Manufacturing,Currency: Local currency,2013,1652685.24
Indonesia,Sex: Male,Economic activity (Aggregate): Manufacturing,Currency: 2017 PPP $,2013,396.92
Indonesia,Sex: Male,Economic activity (Aggregate): Manufacturing,Currency: U.S. dollars,2013,157.98
Indonesia,Sex: Male,Economic activity (Aggregate): Construction,Currency: Local currency,2013,1334799.99
Indonesia,Sex: Male,Economic activity (Aggregate): Construction,Currency: 2017 PPP $,2013,320.57
Indonesia,Sex: Male,Economic activity (Aggregate): Construction,Currency: U.S. dollars,2013,127.59
Indonesia,Sex: Male,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: Local currency,2013,2748757.51
Indonesia,Sex: Male,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: 2017 PPP $,2013,660.16
Indonesia,Sex: Male,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: U.S. dollars,2013,262.76
Indonesia,Sex: Male,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: Local currency,2013,1795475.47
Indonesia,Sex: Male,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: 2017 PPP $,2013,431.21
Indonesia,Sex: Male,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: U.S. dollars,2013,171.63
Indonesia,Sex: Male,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: Local currency,2013,2296708.09
Indonesia,Sex: Male,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: 2017 PPP $,2013,551.59
Indonesia,Sex: Male,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: U.S. dollars,2013,219.54
Indonesia,Sex: Female,Economic activity (Aggregate): Total,Currency: Local currency,2013,1341639.69
Indonesia,Sex: Female,Economic activity (Aggregate): Total,Currency: 2017 PPP $,2013,322.22
Indonesia,Sex: Female,Economic activity (Aggregate): Total,Currency: U.S. dollars,2013,128.25
Indonesia,Sex: Female,Economic activity (Aggregate): Agriculture,Currency: Local currency,2013,532211.44
Indonesia,Sex: Female,Economic activity (Aggregate): Agriculture,Currency: 2017 PPP $,2013,127.82
Indonesia,Sex: Female,Economic activity (Aggregate): Agriculture,Currency: U.S. dollars,2013,50.87
Indonesia,Sex: Female,Economic activity (Aggregate): Manufacturing,Currency: Local currency,2013,1149280.39
Indonesia,Sex: Female,Economic activity (Aggregate): Manufacturing,Currency: 2017 PPP $,2013,276.02
Indonesia,Sex: Female,Economic activity (Aggregate): Manufacturing,Currency: U.S. dollars,2013,109.86
Indonesia,Sex: Female,Economic activity (Aggregate): Construction,Currency: Local currency,2013,2007152.21
Indonesia,Sex: Female,Economic activity (Aggregate): Construction,Currency: 2017 PPP $,2013,482.05
Indonesia,Sex: Female,Economic activity (Aggregate): Construction,Currency: U.S. dollars,2013,191.87
Indonesia,Sex: Female,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: Local currency,2013,1807160.04
Indonesia,Sex: Female,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: 2017 PPP $,2013,434.02
Indonesia,Sex: Female,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: U.S. dollars,2013,172.75
Indonesia,Sex: Female,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: Local currency,2013,1530703.6
Indonesia,Sex: Female,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: 2017 PPP $,2013,367.62
Indonesia,Sex: Female,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: U.S. dollars,2013,146.32
Indonesia,Sex: Female,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: Local currency,2013,1632094.99
Indonesia,Sex: Female,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: 2017 PPP $,2013,391.97
Indonesia,Sex: Female,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: U.S. dollars,2013,156.01
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): Total,Currency: Local currency,2013,1575305.67
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): Total,Currency: 2017 PPP $,2013,378.34
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): Total,Currency: U.S. dollars,2013,150.58
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,Currency: Local currency,2013,831705.16
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,Currency: 2017 PPP $,2013,199.75
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,Currency: U.S. dollars,2013,79.5
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): B. Mining and quarrying,Currency: Local currency,2013,2858437.59
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): B. Mining and quarrying,Currency: 2017 PPP $,2013,686.5
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): B. Mining and quarrying,Currency: U.S. dollars,2013,273.24
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): C. Manufacturing,Currency: Local currency,2013,1461966.71
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): C. Manufacturing,Currency: 2017 PPP $,2013,351.12
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): C. Manufacturing,Currency: U.S. dollars,2013,139.75
Indonesia,Sex: Total,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",Currency: Local currency,2013,2373746.28
Indonesia,Sex: Total,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",Currency: 2017 PPP $,2013,570.09
Indonesia,Sex: Total,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",Currency: U.S. dollars,2013,226.91
Indonesia,Sex: Total,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",Currency: Local currency,2013,1536722.19
Indonesia,Sex: Total,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",Currency: 2017 PPP $,2013,369.07
Indonesia,Sex: Total,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",Currency: U.S. dollars,2013,146.9
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): F. Construction,Currency: Local currency,2013,1352052.61
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): F. Construction,Currency: 2017 PPP $,2013,324.72
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): F. Construction,Currency: U.S. dollars,2013,129.24
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,Currency: Local currency,2013,1351547.15
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,Currency: 2017 PPP $,2013,324.6
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,Currency: U.S. dollars,2013,129.2
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): H. Transportation and storage,Currency: Local currency,2013,1839971.25
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): H. Transportation and storage,Currency: 2017 PPP $,2013,441.9
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): H. Transportation and storage,Currency: U.S. dollars,2013,175.88
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,Currency: Local currency,2013,1332975.18
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,Currency: 2017 PPP $,2013,320.14
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,Currency: U.S. dollars,2013,127.42
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): J. Information and communication,Currency: Local currency,2013,2666730.71
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): J. Information and communication,Currency: 2017 PPP $,2013,640.46
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): J. Information and communication,Currency: U.S. dollars,2013,254.92
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,Currency: Local currency,2013,2789538.81
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,Currency: 2017 PPP $,2013,669.95
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,Currency: U.S. dollars,2013,266.65
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): L. Real estate activities,Currency: Local currency,2013,1818182.06
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): L. Real estate activities,Currency: 2017 PPP $,2013,436.67
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): L. Real estate activities,Currency: U.S. dollars,2013,173.8
Indonesia,Sex: Total,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",Currency: Local currency,2013,3702680.05
Indonesia,Sex: Total,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",Currency: 2017 PPP $,2013,889.26
Indonesia,Sex: Total,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",Currency: U.S. dollars,2013,353.94
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,Currency: Local currency,2013,1599284.23
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,Currency: 2017 PPP $,2013,384.09
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,Currency: U.S. dollars,2013,152.88
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,Currency: Local currency,2013,2747314
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,Currency: 2017 PPP $,2013,659.81
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,Currency: U.S. dollars,2013,262.62
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): P. Education,Currency: Local currency,2013,2102569.43
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): P. Education,Currency: 2017 PPP $,2013,504.97
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): P. Education,Currency: U.S. dollars,2013,200.99
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,Currency: Local currency,2013,2288848.17
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,Currency: 2017 PPP $,2013,549.7
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,Currency: U.S. dollars,2013,218.79
